target_token,recall,precision,f1
séc,1.0,1.0,1.0
bruxelles,1.0,1.0,1.0
iceland,1.0,1.0,1.0
slovenia,1.0,1.0,1.0
slovakia,1.0,1.0,1.0
romania,1.0,1.0,1.0
latvia,1.0,1.0,1.0
litva,1.0,1.0,1.0
macedonia,1.0,1.0,1.0
bosnia,1.0,1.0,1.0
herzegovina,1.0,1.0,1.0
montenegro,1.0,1.0,1.0
further,1.0,1.0,1.0
reading,1.0,1.0,1.0
chảo,1.0,1.0,1.0
yekuzonglie,1.0,1.0,1.0
bayankara,1.0,1.0,1.0
sáo,0.0,-1,-1
cằn,0.0,-1,-1
hãnh,0.0,-1,-1
zhōngguó,1.0,1.0,1.0
jiāoào,0.0,-1,-1
jiaoao,-1,0.0,-1
tòng,0.0,-1,-1
濁流,1.0,1.0,1.0
đục,0.0,-1,-1
cholera,1.0,1.0,1.0
vibrio,1.0,1.0,1.0
cholerae,1.0,1.0,1.0
nicaragua,1.0,1.0,1.0
gọt,0.0,0.0,-1
三國,1.0,1.0,1.0
三国,1.0,1.0,1.0
sānguó,0.0,-1,-1
sanguo,-1,0.0,-1
đổng,0.041666666666666664,1.0,0.07999999999999999
trác,0.9333333333333333,0.9333333333333333,0.9333333333333333
khuê,1.0,1.0,1.0
lã,0.0,-1,-1
mống,0.0,-1,-1
dà,0.0,-1,-1
toản,0.0,-1,-1
toại,1.0,1.0,1.0
乌桓,1.0,1.0,1.0
myanma,1.0,1.0,1.0
nhòm,0.0,-1,-1
ngó,0.0,-1,-1
越,1.0,1.0,1.0
粵,1.0,1.0,1.0
鉞,1.0,1.0,1.0
bẹp,0.0,-1,-1
丹陽,1.0,1.0,1.0
彝族,1.0,1.0,1.0
趙雲,1.0,1.0,1.0
子龍,1.0,1.0,1.0
濡鬚,1.0,1.0,1.0
xuru,1.0,1.0,1.0
luy,0.0,-1,-1
uyển,0.6,1.0,0.7499999999999999
nhũng,0.36363636363636365,1.0,0.5333333333333333
ngải,0.0,-1,-1
hoán,0.030303030303030304,1.0,0.05882352941176471
lìa,1.0,1.0,1.0
dúng,0.0,-1,-1
lộng,0.0,-1,-1
gallery,1.0,1.0,1.0
road,1.0,1.0,1.0
隆中對,1.0,1.0,1.0
boston,1.0,1.0,1.0
austria,1.0,1.0,1.0
österreich,1.0,1.0,1.0
hungaria,1.0,1.0,1.0
liechtenstein,1.0,1.0,1.0
grosse,1.0,1.0,1.0
verdun,1.0,1.0,1.0
marchia,1.0,1.0,1.0
orientalis,1.0,1.0,1.0
karoling,1.0,1.0,1.0
karantanien,1.0,1.0,1.0
liutpold,1.0,1.0,1.0
babenberger,1.0,1.0,1.0
ostarrichi,1.0,1.0,1.0
bebenberger,1.0,1.0,1.0
habsburg,1.0,1.0,1.0
erzherzogtum,1.0,1.0,1.0
franz,1.0,1.0,1.0
lothringer,1.0,1.0,1.0
böhmen,1.0,1.0,1.0
mähren,1.0,1.0,1.0
sarajevo,1.0,1.0,1.0
deutschösterreich,0.0,-1,-1
deutschosterreich,-1,0.0,-1
ostmark,1.0,1.0,1.0
alpengaue,1.0,1.0,1.0
tag,1.0,1.0,1.0
fahne,1.0,1.0,1.0
efta,1.0,1.0,1.0
nới,0.0,-1,-1
eu,1.0,1.0,1.0
schilling,1.0,1.0,1.0
nationalrat,1.0,1.0,1.0
bundesrat,1.0,1.0,1.0
landtag,1.0,1.0,1.0
beharrungsbeschluss,1.0,1.0,1.0
großdeutsche,1.0,1.0,1.0
volkspartei,1.0,1.0,1.0
freiheitliche,1.0,1.0,1.0
partei,1.0,1.0,1.0
österreichs,0.0,-1,-1
osterreichs,-1,0.0,-1
fpö,0.0,-1,-1
fpo,-1,0.0,-1
năn,0.4,1.0,0.5714285714285715
graz,1.0,1.0,1.0
populism,1.0,1.0,1.0
liberales,1.0,1.0,1.0
bündnis,0.0,-1,-1
bundnis,-1,0.0,-1
zukunft,1.0,1.0,1.0
bzö,0.0,-1,-1
bzo,-1,0.0,-1
allgemeines,1.0,1.0,1.0
bürgerliches,1.0,1.0,1.0
gesetzbuch,1.0,1.0,1.0
agb,1.0,1.0,1.0
historical,1.0,1.0,1.0
law,1.0,1.0,1.0
bezirksgericht,1.0,1.0,1.0
landesgericht,1.0,1.0,1.0
oberlandesgericht,1.0,1.0,1.0
zivildienst,1.0,1.0,1.0
hụt,0.9565217391304348,1.0,0.9777777777777777
masstricht,1.0,1.0,1.0
alpen,1.0,1.0,1.0
oberösterreich,1.0,1.0,1.0
bayern,1.0,1.0,1.0
karpaten,1.0,1.0,1.0
grossglockner,1.0,1.0,1.0
hohe,1.0,1.0,1.0
tauern,1.0,1.0,1.0
aplenvorland,1.0,1.0,1.0
steiermark,1.0,1.0,1.0
großglockner,1.0,1.0,1.0
alps,1.0,1.0,1.0
wildspitze,1.0,1.0,1.0
weißkugel,1.0,1.0,1.0
bezirk,1.0,1.0,1.0
linz,1.0,1.0,1.0
salzburg,1.0,1.0,1.0
innsbruck,1.0,1.0,1.0
tirol,1.0,1.0,1.0
stadtrecht,1.0,1.0,1.0
kleinwalsertal,1.0,1.0,1.0
vorarlberg,1.0,1.0,1.0
jungholz,1.0,1.0,1.0
samnaun,1.0,1.0,1.0
samnaum,1.0,1.0,1.0
atx,1.0,1.0,1.0
bón,0.2222222222222222,0.6666666666666666,0.3333333333333333
omv,1.0,1.0,1.0
voestalpine,1.0,1.0,1.0
technologie,1.0,1.0,1.0
steyr,1.0,1.0,1.0
daimler,1.0,1.0,1.0
puch,1.0,1.0,1.0
metall,1.0,1.0,1.0
stey,1.0,1.0,1.0
magna,1.0,1.0,1.0
tech,1.0,1.0,1.0
siemens,1.0,1.0,1.0
jenbacher,1.0,1.0,1.0
werke,1.0,1.0,1.0
ngàng,0.0,-1,-1
argentina,1.0,1.0,1.0
galicja,1.0,1.0,1.0
serbia,1.0,1.0,1.0
bosna,1.0,1.0,1.0
hercegovina,1.0,1.0,1.0
beckenbauer,1.0,1.0,1.0
ralf,1.0,1.0,1.0
schumacher,1.0,1.0,1.0
statistik,1.0,1.0,1.0
sloven,1.0,1.0,1.0
croat,1.0,1.0,1.0
kärnten,1.0,1.0,1.0
ausburg,1.0,1.0,1.0
jehova,1.0,1.0,1.0
xôn,1.0,1.0,1.0
xao,1.0,1.0,1.0
marcus,1.0,1.0,1.0
omofuma,1.0,1.0,1.0
seibane,1.0,1.0,1.0
wague,1.0,1.0,1.0
amnesty,1.0,1.0,1.0
inn,1.0,1.0,1.0
sá,0.0,-1,-1
insbruck,1.0,1.0,1.0
thàng,0.0,-1,-1
gmunden,1.0,1.0,1.0
serfaus,1.0,1.0,1.0
ddsg,1.0,1.0,1.0
twin,1.0,1.0,1.0
liner,1.0,1.0,1.0
bratislava,1.0,1.0,1.0
main,1.0,1.0,1.0
enns,1.0,1.0,1.0
krems,1.0,1.0,1.0
schwechat,1.0,1.0,1.0
thalerhof,1.0,1.0,1.0
hörsching,0.0,-1,-1
horsching,-1,0.0,-1
klagenfurt,1.0,1.0,1.0
airport,1.0,1.0,1.0
mozart,1.0,1.0,1.0
altenrhein,1.0,1.0,1.0
friedrichshafen,1.0,1.0,1.0
wiener,1.0,1.0,1.0
neustadt,1.0,1.0,1.0
aspern,1.0,1.0,1.0
zeltweg,1.0,1.0,1.0
aigen,1.0,1.0,1.0
ennstal,1.0,1.0,1.0
langenlebarn,1.0,1.0,1.0
tulln,1.0,1.0,1.0
ceats,1.0,1.0,1.0
european,1.0,1.0,1.0
air,1.0,1.0,1.0
traffic,1.0,1.0,1.0
services,1.0,1.0,1.0
upper,1.0,1.0,1.0
area,1.0,1.0,1.0
control,1.0,1.0,1.0
uac,1.0,1.0,1.0
fischamend,1.0,1.0,1.0
drau,1.0,1.0,1.0
karprun,1.0,1.0,1.0
tuốc,1.0,0.8,0.888888888888889
bin,1.0,1.0,1.0
atomsperrgesetz,1.0,1.0,1.0
zwentendorf,1.0,1.0,1.0
marchfeld,1.0,1.0,1.0
weinviertel,1.0,1.0,1.0
ovm,1.0,1.0,1.0
leoben,1.0,1.0,1.0
kremas,1.0,1.0,1.0
fachhochschule,1.0,1.0,1.0
orf,1.0,1.0,1.0
kronehit,1.0,1.0,1.0
energy,1.0,1.0,1.0
antenne,1.0,1.0,1.0
mediaprint,1.0,1.0,1.0
kronen,1.0,1.0,1.0
news,1.0,1.0,1.0
profil,1.0,1.0,1.0
standard,1.0,1.0,1.0
die,1.0,1.0,1.0
presse,1.0,1.0,1.0
salzburger,1.0,1.0,1.0
nachrichten,1.0,1.0,1.0
umts,1.0,1.0,1.0
vùngđông,0.0,-1,-1
vungdong,-1,0.0,-1
trongsố,0.0,-1,-1
trongso,-1,0.0,-1
telekom,1.0,1.0,1.0
mobilkom,1.0,1.0,1.0
drei,1.0,1.0,1.0
mobile,1.0,1.0,1.0
ớn,0.0,-1,-1
ứngdịch,0.0,-1,-1
ungdich,-1,0.0,-1
wolfgang,1.0,1.0,1.0
amadeus,1.0,1.0,1.0
haydn,1.0,1.0,1.0
schubert,1.0,1.0,1.0
anton,1.0,1.0,1.0
bruckner,1.0,1.0,1.0
strauß,1.0,1.0,1.0
waltz,1.0,1.0,1.0
mahler,1.0,1.0,1.0
schönberg,1.0,1.0,1.0
alban,1.0,1.0,1.0
webern,1.0,1.0,1.0
erich,1.0,1.0,1.0
kleiber,1.0,1.0,1.0
karajan,1.0,1.0,1.0
böhm,1.0,1.0,1.0
nikolaus,1.0,1.0,1.0
harnoncourt,1.0,1.0,1.0
welser,1.0,1.0,1.0
möst,0.0,-1,-1
reinhardt,1.0,1.0,1.0
farkas,1.0,1.0,1.0
curd,1.0,1.0,1.0
jürgens,0.0,-1,-1
jurgens,-1,0.0,-1
maximilian,1.0,1.0,1.0
schell,1.0,1.0,1.0
romy,1.0,1.0,1.0
senta,1.0,1.0,1.0
berger,1.0,1.0,1.0
oskar,1.0,1.0,1.0
fischer,1.0,1.0,1.0
schenk,1.0,1.0,1.0
klaus,1.0,1.0,1.0
brandauer,1.0,1.0,1.0
kusej,1.0,1.0,1.0
grillparzer,1.0,1.0,1.0
roth,1.0,1.0,1.0
nestroy,1.0,1.0,1.0
musil,1.0,1.0,1.0
kraus,1.0,1.0,1.0
torberg,1.0,1.0,1.0
felix,1.0,1.0,1.0
mitterer,1.0,1.0,1.0
bernhard,1.0,1.0,1.0
handke,1.0,1.0,1.0
bertha,1.0,1.0,1.0
suttner,1.0,1.0,1.0
elfriede,1.0,1.0,1.0
jelinek,1.0,1.0,1.0
pauli,1.0,1.0,1.0
sigmund,1.0,1.0,1.0
freud,1.0,1.0,1.0
konrad,1.0,1.0,1.0
lorenz,1.0,1.0,1.0
porsche,1.0,1.0,1.0
viktor,1.0,1.0,1.0
kaplan,1.0,1.0,1.0
benzene,1.0,1.0,1.0
josef,1.0,1.0,1.0
loschmidt,1.0,1.0,1.0
landsteiner,1.0,1.0,1.0
menger,1.0,1.0,1.0
hayek,1.0,1.0,1.0
ski,1.0,1.0,1.0
maier,1.0,1.0,1.0
renate,1.0,1.0,1.0
götschl,0.0,-1,-1
gotschl,-1,0.0,-1
michaela,1.0,1.0,1.0
dorfmeister,1.0,1.0,1.0
alexandra,1.0,1.0,1.0
meissnitzer,1.0,1.0,1.0
raich,1.0,1.0,1.0
walchhofer,1.0,1.0,1.0
rainer,1.0,1.0,1.0
schönfelder,0.0,-1,-1
schonfelder,-1,0.0,-1
toni,1.0,1.0,1.0
sailer,1.0,1.0,1.0
schranz,1.0,1.0,1.0
klammer,1.0,1.0,1.0
stephan,1.0,1.0,1.0
eberharter,1.0,1.0,1.0
annemarie,1.0,1.0,1.0
moser,1.0,1.0,1.0
pröll,0.0,-1,-1
proll,-1,0.0,-1
hypo,1.0,0.5,0.6666666666666666
chrysler,1.0,1.0,1.0
vienna,1.0,1.0,1.0
vikings,1.0,1.0,1.0
bolzano,1.0,1.0,1.0
bozen,1.0,1.0,1.0
deutsch,1.0,1.0,1.0
gũi,1.0,1.0,1.0
guinness,1.0,1.0,1.0
teutsch,1.0,1.0,1.0
volk,1.0,1.0,1.0
thioda,1.0,1.0,1.0
thiodisk,1.0,1.0,1.0
bời,0.0,-1,-1
diutschiu,1.0,1.0,1.0
lant,1.0,1.0,1.0
nuntius,1.0,1.0,1.0
gregor,1.0,1.0,1.0
ostia,1.0,1.0,1.0
theodisca,1.0,1.0,1.0
lingua,1.0,1.0,1.0
theodiscus,1.0,1.0,1.0
theudisk,1.0,1.0,1.0
gôtíc,0.0,-1,-1
gôtic,-1,0.0,-1
thiuda,1.0,1.0,1.0
diot,0.0,-1,-1
điốt,-1,0.0,-1
fränkisch,0.0,-1,-1
frankisch,-1,0.0,-1
westfrank,1.0,1.0,1.0
reich,1.0,1.0,1.0
ostfrank,1.0,1.0,1.0
alemannen,1.0,1.0,1.0
thüringer,0.0,-1,-1
thuringer,-1,0.0,-1
xácxông,0.0,-1,-1
xacxong,-1,0.0,-1
diutisc,1.0,1.0,1.0
chèn,0.9333333333333333,1.0,0.9655172413793104
chập,0.0,-1,-1
annolied,1.0,1.0,1.0
siegburg,1.0,1.0,1.0
兩,1.0,1.0,1.0
liǎng,0.0,-1,-1
分,1.0,1.0,1.0
厘,1.0,1.0,1.0
毫,1.0,1.0,1.0
絲,1.0,1.0,1.0
忽,1.0,1.0,1.0
ounce,1.0,1.0,1.0
avoirdupois,1.0,1.0,1.0
ốt,0.0,-1,-1
xtrây,1.0,1.0,1.0
commonwealth,1.0,1.0,1.0
australasia,1.0,1.0,1.0
tasmania,1.0,1.0,1.0
zealand,1.0,1.0,1.0
timor,1.0,1.0,1.0
papua,1.0,1.0,1.0
caledonia,1.0,1.0,1.0
lác,0.0,-1,-1
đác,0.0,-1,-1
canberra,1.0,1.0,1.0
act,1.0,1.0,1.0
brisbane,1.0,1.0,1.0
perth,1.0,1.0,1.0
adelaide,1.0,1.0,1.0
澳大利亞,1.0,1.0,1.0
australis,1.0,1.0,1.0
espiritu,0.0,-1,-1
espíritu,-1,0.0,-1
santo,1.0,1.0,1.0
master,1.0,1.0,1.0
hakluyt,1.0,1.0,1.0
purchas,1.0,1.0,1.0
hakluytus,1.0,1.0,1.0
posthumus,1.0,1.0,1.0
australische,1.0,1.0,1.0
batavia,1.0,1.0,1.0
aventures,1.0,1.0,1.0
sadeur,1.0,1.0,1.0
découverte,0.0,-1,-1
decouverte,-1,0.0,-1
voyage,1.0,1.0,1.0
terre,1.0,1.0,1.0
australe,1.0,1.0,1.0
foigny,1.0,1.0,1.0
dalrymple,1.0,1.0,1.0
collection,1.0,1.0,1.0
voyages,1.0,1.0,1.0
discoveries,1.0,1.0,1.0
pacific,1.0,1.0,1.0
ocean,1.0,1.0,1.0
shaw,1.0,1.0,1.0
smith,1.0,1.0,1.0
zoology,1.0,1.0,1.0
botany,1.0,1.0,1.0
holland,1.0,1.0,1.0
terra,1.0,1.0,1.0
matthew,1.0,1.0,1.0
flinders,1.0,1.0,1.0
lachlan,1.0,1.0,1.0
macquarie,1.0,1.0,1.0
əˈstɹæɪljə,1.0,1.0,1.0
liːə,1.0,1.0,1.0
jə,1.0,1.0,1.0
cristóvão,1.0,1.0,1.0
mendonça,1.0,1.0,1.0
jansz,1.0,1.0,1.0
vaez,0.0,-1,-1
váez,-1,0.0,-1
torres,1.0,1.0,1.0
jan,1.0,0.8571428571428571,0.923076923076923
carstensz,1.0,1.0,1.0
dirk,1.0,1.0,1.0
hartog,1.0,1.0,1.0
tasman,1.0,1.0,1.0
anthoonij,1.0,1.0,1.0
diemenslandt,1.0,1.0,1.0
dampier,1.0,1.0,1.0
uý,0.0,-1,-1
cook,1.0,1.0,1.0
nullius,1.0,1.0,1.0
jackson,1.0,1.0,1.0
phillip,1.0,1.0,1.0
fleet,1.0,1.0,1.0
diemen,1.0,1.0,1.0
vàp,0.0,-1,-1
đia,0.0,-1,-1
queensland,1.0,1.0,1.0
marvellous,1.0,1.0,1.0
nghén,0.0,-1,-1
westminster,1.0,1.0,1.0
great,1.0,1.0,1.0
barrier,1.0,1.0,1.0
rặng,0.14285714285714285,1.0,0.25
augustus,1.0,1.0,1.0
kosciuszlo,1.0,1.0,1.0
mawson,1.0,1.0,1.0
herald,1.0,1.0,1.0
hẻo,0.5,1.0,0.6666666666666666
lánh,0.3333333333333333,1.0,0.5
outback,1.0,1.0,1.0
cỗi,0.0,-1,-1
đước,0.0,-1,-1
nino,0.5,1.0,0.6666666666666666
niño,-1,0.0,-1
murray,1.0,1.0,1.0
basin,1.0,1.0,1.0
flannery,1.0,1.0,1.0
rudd,1.0,1.0,1.0
kyoto,1.0,1.0,1.0
điôxit,0.0,-1,-1
vớt,0.8571428571428571,0.8571428571428571,0.8571428571428571
ramsar,1.0,1.0,1.0
diệp,0.4375,1.0,0.6086956521739131
keo,0.0,-1,-1
rhizobia,1.0,1.0,1.0
mycorrhiza,1.0,1.0,1.0
vịt,1.0,0.8,0.888888888888889
nhím,1.0,0.6,0.7499999999999999
kangaroo,1.0,1.0,1.0
koala,1.0,1.0,1.0
sấu,0.0,-1,-1
điểu,0.0,-1,-1
bói,0.0,-1,-1
dingo,1.0,1.0,1.0
whitlam,1.0,1.0,1.0
pdf,1.0,1.0,1.0
division,1.0,1.0,1.0
electorat,1.0,1.0,1.0
talisman,1.0,1.0,1.0
saber,1.0,1.0,1.0
kevin,1.0,1.0,1.0
asean,1.0,1.0,1.0
eas,1.0,1.0,1.0
apec,1.0,1.0,1.0
aanzft,1.0,1.0,1.0
susilo,1.0,1.0,1.0
bambang,1.0,1.0,1.0
yudhoyono,1.0,1.0,1.0
aud,1.0,1.0,1.0
lhq,1.0,1.0,1.0
asem,1.0,1.0,1.0
adf,1.0,1.0,1.0
ran,0.0,-1,-1
raff,1.0,1.0,1.0
sudan,1.0,1.0,1.0
marshal,1.0,1.0,1.0
angus,1.0,1.0,1.0
houston,1.0,1.0,1.0
lien,0.0,-1,-1
gạt,0.6,0.75,0.6666666666666665
norfolk,1.0,1.0,1.0
christmas,1.0,1.0,1.0
cocos,1.0,1.0,1.0
keeling,1.0,1.0,1.0
coral,1.0,1.0,1.0
islands,1.0,1.0,1.0
territory,1.0,1.0,1.0
heard,1.0,1.0,1.0
molongo,1.0,1.0,1.0
ngunnawal,1.0,1.0,1.0
jervis,1.0,1.0,1.0
norfork,1.0,1.0,1.0
kiribati,1.0,1.0,1.0
nauru,1.0,1.0,1.0
tuvalu,1.0,1.0,1.0
ase,1.0,1.0,1.0
sfe,1.0,1.0,1.0
economist,1.0,1.0,1.0
bob,1.0,1.0,1.0
hawke,1.0,1.0,1.0
gst,1.0,1.0,1.0
má,0.0,-1,-1
strait,1.0,1.0,1.0
auslan,1.0,1.0,1.0
điếc,0.5,1.0,0.6666666666666666
tafe,1.0,1.0,1.0
institutes,1.0,1.0,1.0
dreamtime,1.0,1.0,1.0
muôn,0.1111111111111111,1.0,0.19999999999999998
namatjira,1.0,1.0,1.0
streeton,1.0,1.0,1.0
heidelberg,1.0,1.0,1.0
boyd,1.0,1.0,1.0
grace,1.0,1.0,1.0
crowley,1.0,1.0,1.0
gleeson,1.0,1.0,1.0
brett,1.0,1.0,1.0
whiteley,1.0,1.0,1.0
pop,1.0,1.0,1.0
sharp,1.0,1.0,1.0
sidney,1.0,1.0,1.0
nolan,1.0,1.0,1.0
cossington,1.0,1.0,1.0
williams,1.0,1.0,1.0
clifton,1.0,1.0,1.0
pugh,1.0,1.0,1.0
nellie,1.0,1.0,1.0
melba,1.0,1.0,1.0
joan,1.0,1.0,1.0
sutherland,1.0,1.0,1.0
story,1.0,1.0,1.0
kelly,1.0,1.0,1.0
ned,1.0,1.0,1.0
panic,1.0,1.0,1.0
hanging,1.0,1.0,1.0
wave,1.0,1.0,1.0
mad,1.0,1.0,1.0
gallipoli,1.0,1.0,1.0
shine,1.0,1.0,1.0
rabbit,1.0,1.0,1.0
proof,1.0,1.0,1.0
fence,1.0,1.0,1.0
happy,1.0,1.0,1.0
pan,1.0,0.75,0.8571428571428571
superman,1.0,1.0,1.0
returns,1.0,1.0,1.0
finding,1.0,1.0,1.0
nemo,1.0,1.0,1.0
judith,1.0,1.0,1.0
anderson,1.0,1.0,1.0
flynn,1.0,1.0,1.0
hugh,1.0,1.0,1.0
jackman,1.0,1.0,1.0
heath,1.0,1.0,1.0
ledger,1.0,1.0,1.0
geoffrey,1.0,1.0,1.0
rush,1.0,1.0,1.0
russell,1.0,1.0,1.0
crowe,1.0,1.0,1.0
collette,1.0,1.0,1.0
naomi,1.0,1.0,1.0
watts,1.0,1.0,1.0
cate,1.0,1.0,1.0
blanchett,1.0,1.0,1.0
banjo,1.0,1.0,1.0
paterson,1.0,1.0,1.0
lawson,1.0,1.0,1.0
dorothea,1.0,1.0,1.0
mackellar,1.0,1.0,1.0
patrick,1.0,1.0,1.0
white,1.0,1.0,1.0
colleen,1.0,1.0,1.0
mccullough,1.0,1.0,1.0
williamson,1.0,1.0,1.0
malouf,1.0,1.0,1.0
abc,1.0,1.0,1.0
sbs,1.0,1.0,1.0
australian,1.0,1.0,1.0
financial,1.0,1.0,1.0
fairfax,1.0,1.0,1.0
holdings,1.0,1.0,1.0
cricket,1.0,1.0,1.0
netball,1.0,1.0,1.0
dawn,1.0,1.0,1.0
fraser,1.0,1.0,1.0
ian,1.0,1.0,1.0
thorpe,1.0,1.0,1.0
cathy,1.0,1.0,1.0
freeman,1.0,1.0,1.0
rod,1.0,1.0,1.0
laver,1.0,1.0,1.0
margaret,1.0,1.0,1.0
court,1.0,1.0,1.0
cricker,1.0,1.0,1.0
bradman,1.0,1.0,1.0
tốp,0.0,-1,-1
grandslam,1.0,1.0,1.0
bacillus,1.0,1.0,1.0
bacillaceae,1.0,1.0,1.0
firmicutes,1.0,1.0,1.0
anthracis,1.0,1.0,1.0
anthrax,1.0,1.0,1.0
cereus,1.0,1.0,1.0
staphylococcus,1.0,1.0,1.0
subtilis,1.0,1.0,1.0
coagulans,1.0,1.0,1.0
triến,0.0,-1,-1
paenibacillus,1.0,1.0,1.0
ong,0.0,-1,-1
catalase,1.0,1.0,1.0
oval,1.0,1.0,1.0
phình,1.0,1.0,1.0
mannitol,1.0,1.0,1.0
salts,1.0,1.0,1.0
agar,1.0,1.0,1.0
escherichia,1.0,1.0,1.0
tràng,0.225,1.0,0.36734693877551017
vú,0.034482758620689655,1.0,0.06666666666666667
enterobacteriaceae,1.0,1.0,1.0
theodor,1.0,1.0,1.0
escherich,1.0,1.0,1.0
tã,0.0,-1,-1
bacterium,1.0,1.0,1.0
commune,1.0,1.0,1.0
jose,0.3333333333333333,1.0,0.5
stafford,1.0,1.0,1.0
sebastian,1.0,1.0,1.0
anacreon,1.0,1.0,1.0
heaven,1.0,1.0,1.0
ralph,1.0,1.0,1.0
tomlinson,1.0,1.0,1.0
anacreontic,1.0,1.0,1.0
society,1.0,1.0,1.0
francis,1.0,1.0,1.0
scott,1.0,1.0,1.0
key,1.0,1.0,1.0
star,1.0,1.0,1.0
spangled,1.0,1.0,1.0
banner,1.0,1.0,1.0
hoover,1.0,1.0,1.0
république,1.0,1.0,1.0
suriname,1.0,1.0,1.0
antilles,1.0,1.0,1.0
unitary,1.0,1.0,1.0
semi,1.0,1.0,1.0
presidential,1.0,1.0,1.0
republic,1.0,1.0,1.0
déclaration,0.0,-1,-1
declaration,-1,0.0,-1
droits,1.0,1.0,1.0
citoyen,1.0,1.0,1.0
schengen,1.0,1.0,1.0
caribe,1.0,1.0,1.0
pơ,0.3333333333333333,1.0,0.5
rê,0.0,-1,-1
nê,0.0,-1,-1
mont,1.0,1.0,1.0
massif,1.0,1.0,1.0
jura,1.0,1.0,1.0
vosges,1.0,1.0,1.0
loa,1.0,0.8,0.888888888888889
rôn,0.0,-1,-1
mi²,1.0,1.0,1.0
yemen,1.0,1.0,1.0
kenya,1.0,1.0,1.0
eez,1.0,1.0,1.0
rhone,0.0,-1,-1
troyes,1.0,1.0,1.0
sncf,1.0,1.0,1.0
gaule,1.0,1.0,1.0
gécmanh,0.0,-1,-1
gecmanh,-1,0.0,-1
francie,1.0,1.0,1.0
capetian,1.0,1.0,1.0
charlemagne,1.0,1.0,1.0
carolingien,1.0,1.0,1.0
francia,1.0,1.0,1.0
valois,1.0,1.0,1.0
đaị,0.0,-1,-1
rossbach,1.0,1.0,1.0
leipzig,1.0,1.0,1.0
napoleon,0.0,-1,-1
waterloo,1.0,1.0,1.0
cẳng,0.0,-1,-1
quệ,1.0,1.0,1.0
sq,1.0,1.0,1.0
dẫm,0.0,-1,-1
pyrros,1.0,1.0,1.0
algeria,1.0,1.0,1.0
ốm,1.0,0.375,0.5454545454545454
page,1.0,1.0,1.0
french,1.0,1.0,1.0
without,1.0,1.0,1.0
apparent,1.0,1.0,1.0
available,1.0,1.0,1.0
parti,1.0,1.0,1.0
socialiste,1.0,1.0,1.0
rpr,1.0,1.0,1.0
pour,1.0,1.0,1.0
un,1.0,1.0,1.0
mouvement,1.0,1.0,1.0
populaire,1.0,1.0,1.0
ump,1.0,1.0,1.0
thụt,1.0,1.0,1.0
khắt,1.0,1.0,1.0
spc,1.0,1.0,1.0
acs,1.0,1.0,1.0
oif,1.0,1.0,1.0
interpol,1.0,1.0,1.0
corse,1.0,1.0,1.0
corsica,1.0,1.0,1.0
bassas,1.0,1.0,1.0
india,1.0,1.0,1.0
clipperton,1.0,1.0,1.0
glorioso,1.0,1.0,1.0
nova,1.0,1.0,1.0
tromelin,1.0,1.0,1.0
kilometres,1.0,1.0,1.0
thalys,1.0,1.0,1.0
eurostar,1.0,1.0,1.0
eurotunnel,1.0,1.0,1.0
shuttle,1.0,1.0,1.0
peugeot,1.0,1.0,1.0
millau,1.0,1.0,1.0
marseille,1.0,1.0,1.0
canal,1.0,1.0,1.0
midi,1.0,1.0,1.0
garonne,1.0,1.0,1.0
force,1.0,1.0,1.0
frappe,1.0,1.0,1.0
télécom,0.0,-1,-1
telecom,-1,0.0,-1
khiêé,0.0,-1,-1
khiee,-1,0.0,-1
keynesian,1.0,1.0,1.0
airbus,1.0,1.0,1.0
spatial,1.0,1.0,1.0
guyanais,1.0,1.0,1.0
lợn,0.0,-1,-1
celtic,1.0,1.0,1.0
gallic,1.0,1.0,1.0
germanic,1.0,1.0,1.0
franks,1.0,1.0,1.0
visigoths,1.0,1.0,1.0
burgundians,1.0,1.0,1.0
rumani,1.0,1.0,1.0
maghreb,1.0,1.0,1.0
berber,1.0,1.0,1.0
unhcr,1.0,1.0,1.0
lăm,0.0,-1,-1
creuse,1.0,1.0,1.0
lorraine,1.0,1.0,1.0
occitan,1.0,1.0,1.0
oïl,0.0,-1,-1
poitevin,1.0,1.0,1.0
saintongeais,1.0,1.0,1.0
basque,1.0,1.0,1.0
corsican,1.0,1.0,1.0
franco,1.0,1.0,1.0
créole,0.0,-1,-1
creole,-1,0.0,-1
calédonie,1.0,1.0,1.0
comoria,1.0,1.0,1.0
vần,0.0,-1,-1
eurobarometer,1.0,1.0,1.0
enquête,1.0,1.0,1.0
familiale,1.0,1.0,1.0
maupassant,1.0,1.0,1.0
sành,0.5,1.0,0.6666666666666666
marianne,1.0,1.0,1.0
phrygian,1.0,1.0,1.0
anne,1.0,1.0,1.0
gueuse,1.0,1.0,1.0
sophie,1.0,1.0,1.0
marceau,1.0,1.0,1.0
laetitia,1.0,1.0,1.0
casta,1.0,1.0,1.0
tem,1.0,1.0,1.0
laïcité,0.0,-1,-1
laicite,-1,0.0,-1
gallup,1.0,1.0,1.0
eurostat,1.0,1.0,1.0
vàn,0.0,-1,-1
rowan,1.0,1.0,1.0
quaternion,1.0,1.0,1.0
grassmann,1.0,1.0,1.0
lineare,1.0,1.0,1.0
ausdehnungslehre,1.0,1.0,1.0
begin,1.0,1.0,1.0
neq,1.0,1.0,1.0
